Epoch: 0514, loss_ac: 10.7811, loss_reconstruction: 2.6753, Csen_loss: 0.5878, Csen_adv_loss: 0.8070, cls: 0.5495Test: accuracy: 0.6656 roc: 0.7272 parity: 0.0353 equality: 0.0480
Epoch: 0515, loss_ac: 10.4347, loss_reconstruction: 2.7727, Csen_loss: 0.5872, Csen_adv_loss: 0.8064, cls: 0.5399Test: accuracy: 0.6504 roc: 0.7164 parity: 0.0548 equality: 0.0489
Epoch: 0516, loss_ac: 10.5275, loss_reconstruction: 2.6909, Csen_loss: 0.5875, Csen_adv_loss: 0.8064, cls: 0.5533Test: accuracy: 0.6586 roc: 0.7221 parity: 0.0137 equality: 0.0223
Epoch: 0517, loss_ac: 10.4842, loss_reconstruction: 2.7010, Csen_loss: 0.5906, Csen_adv_loss: 0.8078, cls: 0.5583Test: accuracy: 0.6574 roc: 0.7219 parity: 0.0216 equality: 0.0340
Epoch: 0518, loss_ac: 10.4414, loss_reconstruction: 2.7299, Csen_loss: 0.5932, Csen_adv_loss: 0.8053, cls: 0.5332Test: accuracy: 0.6516 roc: 0.7192 parity: 0.0523 equality: 0.0389
Epoch: 0519, loss_ac: 10.4737, loss_reconstruction: 2.6795, Csen_loss: 0.5924, Csen_adv_loss: 0.8089, cls: 0.5561Test: accuracy: 0.6641 roc: 0.7259 parity: 0.0224 equality: 0.0371
Epoch: 0520, loss_ac: 10.2496, loss_reconstruction: 2.7549, Csen_loss: 0.5935, Csen_adv_loss: 0.8047, cls: 0.5464Test: accuracy: 0.6660 roc: 0.7284 parity: 0.0122 equality: 0.0214
Epoch: 0521, loss_ac: 10.5276, loss_reconstruction: 2.6921, Csen_loss: 0.5902, Csen_adv_loss: 0.8053, cls: 0.5484Test: accuracy: 0.6586 roc: 0.7209 parity: 0.0724 equality: 0.0729
Epoch: 0522, loss_ac: 10.4587, loss_reconstruction: 2.6702, Csen_loss: 0.5912, Csen_adv_loss: 0.8058, cls: 0.5510Test: accuracy: 0.6606 roc: 0.7254 parity: 0.0113 equality: 0.0126
Epoch: 0523, loss_ac: 10.4319, loss_reconstruction: 2.7280, Csen_loss: 0.586, Csen_adv_loss: 0.8036, cls: 0.5478Test: accuracy: 0.6668 roc: 0.7286 parity: 0.0374 equality: 0.0343
Epoch: 0524, loss_ac: 10.4068, loss_reconstruction: 2.6629, Csen_loss: 0.5905, Csen_adv_loss: 0.8055, cls: 0.5421Test: accuracy: 0.6613 roc: 0.7228 parity: 0.0671 equality: 0.0537
Epoch: 0525, loss_ac: 10.4570, loss_reconstruction: 2.6905, Csen_loss: 0.5876, Csen_adv_loss: 0.8053, cls: 0.5558Test: accuracy: 0.6621 roc: 0.7263 parity: 0.0277 equality: 0.0340
Epoch: 0526, loss_ac: 10.3289, loss_reconstruction: 2.7499, Csen_loss: 0.5853, Csen_adv_loss: 0.8056, cls: 0.5482Test: accuracy: 0.6621 roc: 0.7255 parity: 0.0188 equality: 0.0274
Epoch: 0527, loss_ac: 10.4084, loss_reconstruction: 2.6842, Csen_loss: 0.5888, Csen_adv_loss: 0.8093, cls: 0.5481Test: accuracy: 0.6547 roc: 0.7184 parity: 0.0692 equality: 0.0571
Epoch: 0528, loss_ac: 10.4374, loss_reconstruction: 2.6905, Csen_loss: 0.5939, Csen_adv_loss: 0.8056, cls: 0.5470Test: accuracy: 0.6555 roc: 0.7248 parity: 0.0454 equality: 0.0503
